Month,crypto,bitcoin,ethereum,bitcoin_mean,ethereum_mean,solana_mean,bitcoin_zscore,bitcoin_relative,ethereum_zscore,ethereum_relative,crypto_zscore,crypto_relative,bitcoin_normalized,ethereum_normalized,crypto_normalized,pct_change,positive_trend,negative_trend,bitcoin_mean_bull_1m,bitcoin_mean_bear_1m,bitcoin_mean_bull_3m,bitcoin_mean_bear_3m,bitcoin_mean_bull_6m,bitcoin_mean_bear_6m,trend_peak,trend_trough,ethereum_mean_bull_1m,ethereum_mean_bear_1m,ethereum_mean_bull_3m,ethereum_mean_bear_3m,ethereum_mean_bull_6m,ethereum_mean_bear_6m,bitcoin_mean_pct_change,bitcoin_mean_positive_trend,bitcoin_mean_negative_trend,bitcoin_zscore_peak,bitcoin_zscore_trough,bitcoin_norm_peak,bitcoin_norm_trough,ethereum_mean_pct_change,ethereum_mean_positive_trend,ethereum_mean_negative_trend,ethereum_zscore_peak,ethereum_zscore_trough,ethereum_norm_peak,ethereum_norm_trough
2020-11,12.0,24.0,12.0,16599.813720703125,498.47975158691406,1.8220717310905457,2.2821773229382436,100.0,1.994342280037093,100.0,1.5021352323979056,100.0,2.2821773229382436,1.994342280037093,1.5021352323979056,27.078627495528053,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,43.17941139439449,True,False,True,False,True,False,27.078627495528053,True,False,True,False,True,False
2020-12,16.0,31.0,15.0,23874.97509765625,660.0438385009766,1.6976724565029144,2.507878741548929,100.0,2.196010876137907,100.0,2.504651166812033,100.0,2.507878741548929,2.196010876137907,2.504651166812033,65.13496014110174,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,114.8605754623087,True,False,True,False,True,False,65.13496014110174,True,False,True,False,True,False
2021-01,34.0,65.0,48.0,33194.4658203125,1059.6472473144531,3.015741795301438,2.9617863157975233,100.0,3.0645975913386803,100.0,3.0187323660833862,100.0,2.9617863157975233,3.0645975913386803,3.0187323660833862,182.27400975363932,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,170.8583015451657,True,False,True,False,True,False,182.27400975363932,True,False,True,False,True,False
2021-02,49.0,68.0,52.0,42241.78662109375,1510.3871154785156,9.903843641281128,2.140974048398551,100.0,2.221623239623809,100.0,2.634449984870662,100.0,2.140974048398551,2.221623239623809,2.634449984870662,202.99868964991794,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,154.47144969109024,True,False,True,False,True,False,202.99868964991794,True,False,True,False,True,False
2021-03,32.0,47.0,35.0,52719.3232421875,1674.9417724609375,16.3360915184021,0.9129416602905629,69.11764705882352,1.0101719517153434,67.3076923076923,1.0830294134952976,65.3061224489796,0.9129416602905629,1.0101719517153434,1.0830294134952976,153.76220104787168,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,120.81414965481088,True,False,False,False,False,False,153.76220104787168,True,False,False,True,False,True
2021-04,55.0,51.0,50.0,57174.830078125,2350.6287841796875,32.34359169006348,0.9409256418251328,75.0,1.5074417805027547,96.15384615384616,2.0055925392989886,100.0,0.9409256418251328,1.5074417805027547,2.0055925392989886,121.83125470641949,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,72.2420550088754,True,False,False,False,False,False,121.83125470641949,True,False,True,False,True,False
2021-05,89.0,66.0,100.0,46312.0927734375,2896.9007568359375,38.28808689117432,1.3562943710753737,97.05882352941177,2.4522456101343537,100.0,2.4194978247832886,100.0,1.3562943710753737,2.4522456101343537,2.4194978247832886,91.79856125283163,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,9.635733897465437,False,False,False,False,False,False,91.79856125283163,True,False,True,False,True,False
2021-06,40.0,50.0,42.0,35630.8798828125,2395.2409057617188,33.202073097229004,0.5346812523382108,73.52941176470588,0.347284298376654,42.0,0.37688093329279126,44.9438202247191,0.5346812523382108,0.347284298376654,0.37688093329279126,43.00442828185418,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-32.414003648856294,False,True,False,False,False,False,43.00442828185418,True,False,False,False,False,False
2021-07,26.0,33.0,31.0,37064.67041015625,2270.954833984375,33.130552768707275,-0.3298232652205403,48.529411764705884,-0.11713310928828166,31.0,-0.2519157368278895,29.213483146067414,-0.3298232652205403,-0.11713310928828166,-0.2519157368278895,-3.3894739455050393,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,-35.17309914255935,False,True,False,False,False,False,-3.3894739455050393,False,False,False,False,False,False
2021-08,31.0,32.0,41.0,44141.9033203125,2970.1353149414062,76.89504432678223,-0.469473224190677,47.05882352941176,0.1662350219737766,41.0,-0.11239693455007446,34.831460674157306,-0.469473224190677,0.1662350219737766,-0.11239693455007446,2.5280313083785977,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-4.686010333719404,False,False,False,False,False,False,2.5280313083785977,False,False,False,False,False,False
2021-09,30.0,30.0,35.0,45883.0107421875,3282.8295288085938,142.43538284301758,-0.7053442936806134,44.11764705882353,-0.15995885928237283,35.0,-0.24067357834615294,33.70786516853933,-0.7053442936806134,-0.15995885928237283,-0.24067357834615294,37.05634038362457,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,28.773162192720324,True,False,False,False,False,False,37.05634038362457,True,False,False,False,False,False
2021-10,44.0,38.0,39.0,53846.5283203125,3680.898315429687,175.08684921264648,-0.4235973370663729,55.88235294117647,-0.12012647238748568,39.0,0.2877795529083063,49.43820224719101,-0.4235973370663729,-0.12012647238748568,0.2877795529083063,62.08593232880708,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,45.27723496377774,True,False,False,False,False,False,62.08593232880708,True,False,False,False,False,False
2021-11,60.0,34.0,44.0,60171.31640625,4436.226867675781,213.43368911743164,-0.7832746130492889,50.0,-0.01655294234762136,44.0,0.9215052867016553,67.41573033707866,-0.7832746130492889,-0.01655294234762136,0.9215052867016553,49.361103023122624,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,36.313370924722555,True,False,False,True,False,True,49.361103023122624,True,False,False,False,False,False
2021-12,37.0,35.0,39.0,51282.677734375,4153.134765625,192.59392929077148,-0.7539536187664175,51.470588235294116,-0.40645813679598786,39.0,-0.3919838592812796,41.57303370786517,-0.7539536187664175,-0.40645813679598786,-0.3919838592812796,26.510826382515763,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,11.768336263999203,True,False,False,False,False,False,26.510826382515763,True,False,False,False,False,False
2022-01,40.0,43.0,45.0,41465.083984375,3105.1030883789062,132.67702102661133,-0.07101276477138335,63.23529411764706,-0.06005963046624263,45.0,-0.25350596114392365,44.9438202247191,-0.07101276477138335,-0.06005963046624263,-0.25350596114392365,-15.642790908869909,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,-22.993950997704072,False,True,True,False,True,False,-15.642790908869909,False,True,False,False,False,False
2022-02,34.0,36.0,34.0,40448.84765625,2796.832763671875,99.41497421264648,-0.4964310750076841,54.54545454545454,-0.5799696913043682,34.0,-0.520809897089198,38.20224719101123,-0.4964310750076841,-0.5799696913043682,-0.520809897089198,-36.9546948996054,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,-32.777193400328244,False,True,False,False,False,False,-36.9546948996054,False,True,False,False,False,False
2022-03,24.0,30.0,28.0,43520.0546875,3031.7996826171875,107.28410720825195,-0.9046510958363514,45.45454545454545,-0.8561259181421457,28.000000000000004,-1.016293866750146,26.96629213483146,-0.9046510958363514,-0.8561259181421457,-1.016293866750146,-26.9997278270132,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-15.136930031388907,False,True,False,False,False,False,-26.9997278270132,False,True,False,False,False,False
2022-04,23.0,24.0,23.0,42070.1142578125,3078.5323486328125,108.44039916992188,-1.2194096638798424,36.36363636363637,-0.9611364205310842,23.0,-0.907632485441603,25.842696629213485,-1.2194096638798424,-0.9611364205310842,-0.907632485441603,-0.8557120002081975,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,1.459131913649303,False,False,False,True,False,True,-0.8557120002081975,False,False,False,False,False,False
2022-05,27.0,36.0,26.0,33939.75390625,2337.568420410156,65.98636054992676,0.13806202089317043,72.0,-1.3142135442433749,57.77777777777777,-0.7307866941619631,45.0,0.13806202089317043,-1.3142135442433749,-0.7307866941619631,-16.420872539363607,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-16.092161154544637,False,True,False,False,False,False,-16.420872539363607,False,True,False,True,False,True
2022-06,19.0,42.0,31.0,25310.79736328125,1467.656280517578,37.8401312828064,1.4403429364000202,97.67441860465115,-0.5163589861366831,68.88888888888889,-1.237602027383542,31.666666666666664,1.4403429364000202,-0.5163589861366831,-1.237602027383542,-51.591251594477704,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,-41.841071788563,False,True,True,False,True,False,-51.591251594477704,False,True,True,False,True,False
2022-07,15.0,30.0,25.0,21674.224609375,1385.90771484375,38.76982593536377,-0.770516727679447,69.76744186046511,-1.2096613422296296,55.55555555555556,-1.386364762657743,25.0,-0.770516727679447,-1.2096613422296296,-1.386364762657743,-54.981544518795246,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,-48.480708950415895,False,True,False,False,False,False,-54.981544518795246,False,True,False,True,False,True
2022-08,14.0,22.0,25.0,22030.71435546875,1671.41259765625,38.04448890686035,-1.7589534601401902,51.162790697674424,-1.0208623267630932,55.55555555555556,-1.2445900281781652,23.333333333333332,-1.7589534601401902,-1.0208623267630932,-1.2445900281781652,-28.4978106710143,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-35.08876223344743,False,True,False,True,False,True,-28.4978106710143,False,True,False,False,False,False
2022-09,13.0,21.0,27.0,20111.60546875,1473.9148864746094,33.43824481964111,-1.5803991124930883,48.837209302325576,-0.661195498456764,60.0,-1.1334937511153167,21.666666666666668,-1.5803991124930883,-0.661195498456764,-1.1334937511153167,0.4264354018111316,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-20.54139907134571,False,True,False,True,False,True,0.4264354018111316,False,False,True,False,True,False
2022-10,11.0,17.0,15.0,19808.77392578125,1440.6421508789062,31.817604064941406,-1.6559104350595333,39.53488372093023,-1.7037711704927332,33.33333333333333,-1.0762894000228345,18.333333333333332,-1.6559104350595333,-1.7037711704927332,-1.0762894000228345,3.949356472218435,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-8.6067701023402,False,False,False,True,False,True,3.949356472218435,False,False,False,True,False,True
2022-11,16.0,25.0,18.0,18677.349609375,1402.7017211914062,24.070831775665283,-0.6017736345480277,58.139534883720934,-1.1936793817107045,40.0,-0.6824070944155807,40.0,-0.6017736345480277,-1.1936793817107045,-0.6824070944155807,-16.076872750728665,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,-15.22131644025122,False,True,False,False,False,False,-16.076872750728665,False,True,False,False,False,False
2022-12,12.0,19.0,12.0,17108.04150390625,1249.7731018066406,11.780856370925903,-1.1012460324591207,44.18604651162791,-1.5676521408972357,26.666666666666668,-0.9391952841299411,30.0,-1.1012460324591207,-1.5676521408972357,-0.9391952841299411,-15.20724071144185,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,-14.934481334723749,False,True,False,False,False,False,-15.20724071144185,False,True,False,True,False,True
2023-01,11.0,21.0,16.0,20032.08056640625,1412.5784301757812,17.571849822998047,-0.753121784686005,50.0,-1.0869846963677106,47.05882352941176,-0.9930998614212064,32.35294117647059,-0.753121784686005,-1.0869846963677106,-0.9930998614212064,-1.9480008054744147,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.127311773367068,False,False,False,False,False,False,-1.9480008054744147,False,False,False,False,False,False
2023-02,11.0,20.0,14.0,23219.8486328125,1598.8020935058594,23.158456802368164,-0.7419504861975516,47.61904761904761,-1.2112891404387502,45.16129032258064,-0.9500337375925865,40.74074074074074,-0.7419504861975516,-1.2112891404387502,-0.9500337375925865,13.980190467570841,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,24.32089733522691,True,False,False,False,False,False,13.980190467570841,True,False,False,False,False,False
2023-03,11.0,22.0,14.0,25104.392578125,1665.1189880371094,20.757792949676514,-0.3913741650877935,52.38095238095239,-1.0242543948955087,45.16129032258064,-0.8107783024653441,40.74074074074074,-0.3913741650877935,-1.0242543948955087,-0.8107783024653441,33.233703432251424,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,46.74030672881497,True,False,True,False,True,False,33.233703432251424,True,False,False,False,False,False
2023-04,11.0,21.0,15.0,28954.64892578125,1900.3981628417969,22.472349643707275,-0.48656807137597163,50.0,-0.7460687179404422,48.38709677419355,-0.6841243916737731,40.74074074074074,-0.48656807137597163,-0.7460687179404422,-0.6841243916737731,34.53399275007416,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,44.54139613604653,True,False,False,False,False,False,34.53399275007416,True,False,True,False,True,False
2023-05,9.0,18.0,11.0,28036.32958984375,1875.7462158203125,21.441893100738525,-0.7560771167893883,42.857142857142854,-1.1445121085588905,35.483870967741936,-1.3392080722837312,47.368421052631575,-0.7560771167893883,-1.1445121085588905,-1.3392080722837312,17.321976462212962,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,20.74294726549151,True,False,False,False,False,False,17.321976462212962,True,False,False,False,False,False
2023-06,9.0,19.0,11.0,28470.5927734375,1844.1290588378904,18.846563577651978,-0.6489048502869267,63.33333333333333,-1.0445695482472934,40.74074074074074,-1.3298017534251634,56.25,-0.6489048502869267,-1.0445695482472934,-1.3298017534251634,10.750587320597639,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,13.408809573212599,True,False,False,False,False,False,10.750587320597639,True,False,False,False,False,False
2023-07,9.0,18.0,11.0,30112.6923828125,1911.9291381835935,22.655128955841064,-1.0131622258318493,72.0,-0.9002267288107577,40.74074074074074,-1.1460001298248912,56.25,-1.0131622258318493,-0.9002267288107577,-1.1460001298248912,0.6067662854690292,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3.9995078510522974,False,False,False,False,False,False,0.6067662854690292,False,False,False,False,False,False
2023-08,9.0,18.0,9.0,27687.0634765625,1732.7635192871094,22.062716960906982,-0.8578094933958543,72.0,-1.1479402484925465,33.33333333333333,-0.978019293843837,56.25,-0.8578094933958543,-1.1479402484925465,-0.978019293843837,-7.622710115433873,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-1.2457626172570513,False,False,False,False,False,False,-7.622710115433873,False,False,False,False,False,False
2023-09,8.0,15.0,8.0,26330.24951171875,1635.675262451172,20.08033800125122,-1.6923950378189343,60.0,-1.622071177013917,44.44444444444444,-1.2250346215369592,50.0,-1.6923950378189343,-1.622071177013917,-1.2250346215369592,-11.30364468732351,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,-7.517733398637372,False,False,False,True,False,True,-11.30364468732351,False,True,False,True,False,True
2023-10,8.0,19.0,10.0,30835.98291015625,1718.988311767578,29.881744861602783,-0.23305101824709148,76.0,-0.8058948082787835,55.55555555555556,-1.0466749520672167,50.0,-0.23305101824709148,-0.8058948082787835,-1.0466749520672167,-10.091421411115519,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2.401945724908283,False,False,False,False,False,False,-10.091421411115519,False,True,False,False,False,False
2023-11,9.0,21.0,13.0,36229.7001953125,1945.6887817382812,50.92697048187256,0.9148532788043954,95.45454545454545,0.40824829046387534,81.25,-0.5527707983928143,75.0,0.9148532788043954,0.40824829046387534,-0.5527707983928143,12.28818936231837,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,30.854253380758358,True,False,False,False,False,False,12.28818936231837,True,False,False,False,False,False
2023-12,10.0,24.0,15.0,40579.517578125,2206.285614013672,86.17902565002441,1.845199692380734,100.0,1.0584754935143426,93.75,0.35780730954475637,90.9090909090909,1.845199692380734,1.0584754935143426,0.35780730954475637,34.88530790075046,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,54.11748210006273,True,False,True,False,True,False,34.88530790075046,True,False,False,False,False,False
2024-01,11.0,28.0,15.0,43088.5263671875,2347.440490722656,98.62267684936523,2.3059497883864224,100.0,1.1423695593724044,100.0,1.216544852452173,100.0,2.3059497883864224,1.1423695593724044,1.216544852452173,36.55942129756902,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,39.73456430018876,True,False,True,False,True,False,36.55942129756902,True,False,False,False,False,False
2024-02,9.0,26.0,18.0,52390.1171875,2846.6589965820312,112.620698928833,1.4019840074738101,92.85714285714286,1.8521372441409851,100.0,-0.38451197948282534,81.81818181818183,1.4019840074738101,1.8521372441409851,-0.38451197948282534,46.30597777506955,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,44.60543947387778,True,False,False,True,False,True,46.30597777506955,True,False,True,False,True,False
2024-03,13.0,43.0,26.0,66393.9228515625,3535.4403076171875,161.9364128112793,2.750613679480991,100.0,2.546733016357206,100.0,2.367136103678407,100.0,2.750613679480991,2.546733016357206,2.367136103678407,60.243999469566376,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,63.61437201351341,True,False,True,False,True,False,60.243999469566376,True,False,True,False,True,False
2024-04,9.0,31.0,15.0,65951.44140625,3312.5291137695312,163.46256256103516,0.9803992498626021,72.09302325581395,0.3056079619628647,57.692307692307686,-0.3021613158950909,69.23076923076923,0.9803992498626021,0.3056079619628647,-0.3021613158950909,41.11237864648805,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,53.06033175567806,True,False,False,False,False,False,41.11237864648805,True,False,False,False,False,False
2024-05,8.0,22.0,16.0,64150.666015625,3390.1304931640625,150.11972618103027,-0.21770955228345787,51.162790697674424,0.4261338623884111,61.53846153846154,-0.9288407280260247,61.53846153846154,-0.21770955228345787,0.4261338623884111,-0.9288407280260247,19.091556004234246,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,22.448029245735302,True,False,False,False,False,False,19.091556004234246,True,False,False,False,False,False
2024-06,8.0,19.0,13.0,65169.36328125,3581.1251831054688,152.81871604919434,-0.6095867463936817,44.18604651162791,-0.2250398000952147,50.0,-0.8418805655189319,61.53846153846154,-0.6095867463936817,-0.2250398000952147,-0.8418805655189319,1.2921976193418505,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.8443850245906668,False,False,False,False,False,False,1.2921976193418505,False,False,False,False,False,False
2024-07,9.0,22.0,14.0,62749.4423828125,3262.4982299804688,158.6205062866211,-0.2676961669225322,51.162790697674424,-0.0706785587992065,53.84615384615385,-0.16837611310378636,69.23076923076923,-0.2676961669225322,-0.0706785587992065,-0.16837611310378636,-1.5103530284788724,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-4.8550857345387115,False,False,False,False,False,False,-1.5103530284788724,False,False,False,False,False,False
2024-08,8.0,23.0,14.0,59577.5546875,2777.2415161132812,147.62482070922852,-0.1956173967732985,53.48837209302325,-0.16994061698786905,53.84615384615385,-0.7637626158262477,61.53846153846154,-0.1956173967732985,-0.16994061698786905,-0.7637626158262477,-18.078624946344245,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-7.128704364520766,False,False,False,False,False,False,-18.078624946344245,False,True,False,False,False,False
2024-09,8.0,19.0,10.0,60344.673828125,2498.8544921875,142.66779136657715,-0.8393327223969036,44.18604651162791,-1.1801716738206638,38.46153846153847,-0.7637626158262477,61.53846153846154,-0.8393327223969036,-1.1801716738206638,-0.7637626158262477,-30.22152635221338,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,-7.403309178122841,False,False,False,True,False,True,-30.22152635221338,False,True,False,False,False,False
2024-10,7.0,19.0,8.0,66505.802734375,2548.910217285156,159.4102668762207,-0.8393327223969036,44.18604651162791,-1.5294655528908214,30.76923076923077,-1.2849345027175014,53.84615384615385,-0.8393327223969036,-1.5294655528908214,-1.2849345027175014,-21.872441374461214,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,5.986284832056765,False,False,False,False,False,False,-21.872441374461214,False,True,False,True,False,True
2024-11,13.0,48.0,22.0,83281.275390625,3080.2721557617188,206.2927589416504,2.222592750281725,100.0,1.3447549065740172,84.61538461538461,1.8141390033914162,100.0,2.222592750281725,1.3447549065740172,1.8141390033914162,10.911209482152827,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,39.78632696064361,True,False,True,False,True,False,10.911209482152827,True,False,True,False,True,False
2024-12,14.0,41.0,23.0,97369.029296875,3561.0776977539062,212.3330345153809,1.2334032972315103,85.41666666666666,1.2920779817854764,88.46153846153845,1.7865517256083077,100.0,1.2334032972315103,1.2920779817854764,1.7865517256083077,42.50840570698997,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,61.3548025368462,True,False,False,False,False,False,42.50840570698997,True,False,False,False,False,False
2025-01,13.0,33.0,17.0,98551.27734375,3323.801513671875,221.4671936035156,0.40510798524557573,68.75,0.1262617479108678,65.38461538461539,1.21434660668188,92.85714285714286,0.40510798524557573,0.1262617479108678,1.21434660668188,30.40088627413702,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,48.18447908577996,True,False,False,False,False,False,30.40088627413702,True,False,False,False,False,False
2025-02,15.0,27.0,16.0,91945.111328125,2735.63818359375,184.8191680908203,-0.18673117424524685,56.25,-0.031720975249269305,61.53846153846154,1.5769973929211165,100.0,-0.18673117424524685,-0.031720975249269305,1.5769973929211165,-11.188426046163592,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10.40310189398863,True,False,False,False,False,False,-11.188426046163592,False,True,False,False,False,False
2025-03,12.0,29.0,14.0,84647.6171875,2092.793914794922,141.13704872131348,0.1349158142671564,60.416666666666664,-0.27383587771568546,60.86956521739131,0.5870362244547812,80.0,0.1349158142671564,-0.27383587771568546,0.5870362244547812,-41.23144473610001,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,-13.065152442454597,False,True,False,False,False,False,-41.23144473610001,False,True,False,False,False,False
